ESPCOD;ESPDESTAX;PUECOD;PUEDES;ESPCAT;TIPPROCOD
10507;Spondyliosoma cantharus;0947;Porto do Son;0908;ENTERO
10507;Spondyliosoma cantharus;0921;Marín;0901;ENTERO
10507;Spondyliosoma cantharus;0920;Portonovo;0913;ENTERO
10507;Spondyliosoma cantharus;0920;Portonovo;0912;ENTERO
10507;Spondyliosoma cantharus;0920;Portonovo;0911;ENTERO
10507;Spondyliosoma cantharus;0910;Lage;0906;ENTERO
10507;Spondyliosoma cantharus;0910;Lage;0905;ENTERO
10507;Spondyliosoma cantharus;0910;Lage;0904;ENTERO
10507;Spondyliosoma cantharus;0910;Lage;0903;ENTERO
10507;Spondyliosoma cantharus;0910;Lage;0902;ENTERO
10507;Spondyliosoma cantharus;0910;Lage;0901;ENTERO
10507;Spondyliosoma cantharus;0909;Malpica de Bergantiños;0913;ENTERO
10507;Spondyliosoma cantharus;0947;Porto do Son;0907;ENTERO
10507;Spondyliosoma cantharus;0947;Porto do Son;0906;ENTERO
10507;Spondyliosoma cantharus;0947;Porto do Son;0905;ENTERO
10507;Spondyliosoma cantharus;0947;Porto do Son;0904;ENTERO
10507;Spondyliosoma cantharus;0947;Porto do Son;0903;ENTERO
10507;Spondyliosoma cantharus;0947;Porto do Son;0902;ENTERO
10507;Spondyliosoma cantharus;0947;Porto do Son;0901;ENTERO
10507;Spondyliosoma cantharus;0920;Portonovo;0910;ENTERO
10507;Spondyliosoma cantharus;0920;Portonovo;0909;ENTERO
10507;Spondyliosoma cantharus;0920;Portonovo;0908;ENTERO
10507;Spondyliosoma cantharus;0920;Portonovo;0907;ENTERO
10507;Spondyliosoma cantharus;0920;Portonovo;0906;ENTERO
10507;Spondyliosoma cantharus;0920;Portonovo;0905;ENTERO
10507;Spondyliosoma cantharus;0920;Portonovo;0904;ENTERO
10507;Spondyliosoma cantharus;0920;Portonovo;0903;ENTERO
10507;Spondyliosoma cantharus;0920;Portonovo;0902;ENTERO
10507;Spondyliosoma cantharus;0920;Portonovo;0901;ENTERO
10507;Spondyliosoma cantharus;0909;Malpica de Bergantiños;0907;ENTERO
10507;Spondyliosoma cantharus;0909;Malpica de Bergantiños;0906;ENTERO
10507;Spondyliosoma cantharus;0909;Malpica de Bergantiños;0905;ENTERO
10507;Spondyliosoma cantharus;0909;Malpica de Bergantiños;0904;ENTERO
10507;Spondyliosoma cantharus;0909;Malpica de Bergantiños;0903;ENTERO
10507;Spondyliosoma cantharus;0909;Malpica de Bergantiños;0902;ENTERO
10507;Spondyliosoma cantharus;0909;Malpica de Bergantiños;0901;ENTERO
10507;Spondyliosoma cantharus;0942;Camelle;0913;ENTERO
10507;Spondyliosoma cantharus;0942;Camelle;0912;ENTERO
10507;Spondyliosoma cantharus;0942;Camelle;0911;ENTERO
10507;Spondyliosoma cantharus;0942;Camelle;0910;ENTERO
10507;Spondyliosoma cantharus;0942;Camelle;0909;ENTERO
10507;Spondyliosoma cantharus;0942;Camelle;0908;ENTERO
10507;Spondyliosoma cantharus;0942;Camelle;0907;ENTERO
10507;Spondyliosoma cantharus;0919;Cambados;0913;ENTERO
10507;Spondyliosoma cantharus;0919;Cambados;0912;ENTERO
10507;Spondyliosoma cantharus;0919;Cambados;0911;ENTERO
10507;Spondyliosoma cantharus;0919;Cambados;0910;ENTERO
10507;Spondyliosoma cantharus;0919;Cambados;0909;ENTERO
10507;Spondyliosoma cantharus;0919;Cambados;0908;ENTERO
10507;Spondyliosoma cantharus;0909;Malpica de Bergantiños;0912;ENTERO
10507;Spondyliosoma cantharus;0909;Malpica de Bergantiños;0911;ENTERO
10507;Spondyliosoma cantharus;0909;Malpica de Bergantiños;0910;ENTERO
10507;Spondyliosoma cantharus;0909;Malpica de Bergantiños;0909;ENTERO
10507;Spondyliosoma cantharus;0909;Malpica de Bergantiños;0908;ENTERO
10507;Spondyliosoma cantharus;0942;Camelle;0906;ENTERO
10507;Spondyliosoma cantharus;0942;Camelle;0905;ENTERO
10507;Spondyliosoma cantharus;0942;Camelle;0904;ENTERO
10507;Spondyliosoma cantharus;0942;Camelle;0903;ENTERO
10507;Spondyliosoma cantharus;0942;Camelle;0902;ENTERO
10507;Spondyliosoma cantharus;0942;Camelle;0901;ENTERO
10507;Spondyliosoma cantharus;0941;Corme;0913;ENTERO
10507;Spondyliosoma cantharus;0941;Corme;0912;ENTERO
10507;Spondyliosoma cantharus;0919;Cambados;0907;ENTERO
10507;Spondyliosoma cantharus;0919;Cambados;0906;ENTERO
10507;Spondyliosoma cantharus;0919;Cambados;0905;ENTERO
10507;Spondyliosoma cantharus;0919;Cambados;0904;ENTERO
10507;Spondyliosoma cantharus;0919;Cambados;0903;ENTERO
10507;Spondyliosoma cantharus;0919;Cambados;0902;ENTERO
10507;Spondyliosoma cantharus;0919;Cambados;0901;ENTERO
10507;Spondyliosoma cantharus;0906;Sada;0901;ENTERO
10507;Spondyliosoma cantharus;0101;Cádiz;0101;ENTERO
10507;Spondyliosoma cantharus;0118;Puerto de Santa María;0101;ENTERO
10507;Spondyliosoma cantharus;0112;Huelva;0101;ENTERO
10507;Spondyliosoma cantharus;0103;Barbate;0101;ENTERO
10507;Spondyliosoma cantharus;0104;Conil de la Frontera;0101;ENTERO
10507;Spondyliosoma cantharus;0105;Tarifa;0101;ENTERO
10507;Spondyliosoma cantharus;0116;Sanlúcar de Barrameda;0101;ENTERO
10507;Spondyliosoma cantharus;0110;Isla Cristina;0101;ENTERO
10507;Spondyliosoma cantharus;0403;Suances;0402;ENTERO
10507;Spondyliosoma cantharus;0403;Suances;0401;ENTERO
10507;Spondyliosoma cantharus;0406;Castro Urdiales;0403;ENTERO
10507;Spondyliosoma cantharus;0406;Castro Urdiales;0402;ENTERO
10507;Spondyliosoma cantharus;1423;Llanes;1403;ENTERO
10507;Spondyliosoma cantharus;1423;Llanes;1402;ENTERO
10507;Spondyliosoma cantharus;1417;Gijón;1402;ENTERO
10507;Spondyliosoma cantharus;0404;Comillas;0401;ENTERO
10507;Spondyliosoma cantharus;1420;Luarca;1402;ENTERO
10507;Spondyliosoma cantharus;1424;Ribadesella;1401;ENTERO
10507;Spondyliosoma cantharus;1423;Llanes;1401;ENTERO
10507;Spondyliosoma cantharus;1422;Bustio;1401;ENTERO
10507;Spondyliosoma cantharus;1420;Luarca;1401;ENTERO
10507;Spondyliosoma cantharus;1419;Cudillero;1401;ENTERO
10507;Spondyliosoma cantharus;1417;Gijón;1401;ENTERO
10507;Spondyliosoma cantharus;0406;Castro Urdiales;0401;ENTERO
10507;Spondyliosoma cantharus;0405;San Vicente de la Barquera;0401;ENTERO
10060;Centrophorus squamosus;0106;Algeciras;0101;ENTERO
10060;Centrophorus squamosus;1422;Bustio;1401;ENTERO
10060;Centrophorus squamosus;1417;Gijón;1402;ENTERO
10060;Centrophorus squamosus;1417;Gijón;1401;ENTERO
10060;Centrophorus squamosus;0405;San Vicente de la Barquera;0401;ENTERO
10060;Centrophorus squamosus;0405;San Vicente de la Barquera;0402;ENTERO
10060;Centrophorus squamosus;1419;Cudillero;1404;ENTERO
10060;Centrophorus squamosus;1419;Cudillero;1403;ENTERO
10060;Centrophorus squamosus;1420;Luarca;1402;ENTERO
10060;Centrophorus squamosus;1419;Cudillero;1402;ENTERO
10060;Centrophorus squamosus;1419;Cudillero;1401;ENTERO
10804;Citharus linguatula;0118;Puerto de Santa María;0115;ENTERO
10804;Citharus linguatula;0118;Puerto de Santa María;0114;ENTERO
10804;Citharus linguatula;0118;Puerto de Santa María;0113;ENTERO
10804;Citharus linguatula;0118;Puerto de Santa María;0112;ENTERO
10804;Citharus linguatula;0118;Puerto de Santa María;0111;ENTERO
10804;Citharus linguatula;0109;Ayamonte;0115;ENTERO
10804;Citharus linguatula;0109;Ayamonte;0114;ENTERO
10804;Citharus linguatula;0109;Ayamonte;0113;ENTERO
10804;Citharus linguatula;0109;Ayamonte;0112;ENTERO
10804;Citharus linguatula;0109;Ayamonte;0111;ENTERO
10804;Citharus linguatula;0116;Sanlúcar de Barrameda;0107;ENTERO
10804;Citharus linguatula;0116;Sanlúcar de Barrameda;0106;ENTERO
10804;Citharus linguatula;0116;Sanlúcar de Barrameda;0105;ENTERO
10804;Citharus linguatula;0114;Punta Umbría;0115;ENTERO
10804;Citharus linguatula;0114;Punta Umbría;0114;ENTERO
10804;Citharus linguatula;0114;Punta Umbría;0113;ENTERO
10804;Citharus linguatula;0114;Punta Umbría;0112;ENTERO
10804;Citharus linguatula;0114;Punta Umbría;0111;ENTERO
10804;Citharus linguatula;0110;Isla Cristina;0115;ENTERO
10804;Citharus linguatula;0110;Isla Cristina;0114;ENTERO
10804;Citharus linguatula;0110;Isla Cristina;0113;ENTERO
10804;Citharus linguatula;0110;Isla Cristina;0112;ENTERO
10804;Citharus linguatula;0110;Isla Cristina;0111;ENTERO
10804;Citharus linguatula;0116;Sanlúcar de Barrameda;0103;ENTERO
10804;Citharus linguatula;0116;Sanlúcar de Barrameda;0104;ENTERO
10804;Citharus linguatula;0921;Marín;0901;ENTERO
10804;Citharus linguatula;0922;Vigo;0901;ENTERO
10804;Citharus linguatula;0120;Chipiona;0101;ENTERO
10804;Citharus linguatula;0106;Algeciras;0102;ENTERO
10804;Citharus linguatula;0110;Isla Cristina;0102;ENTERO
10804;Citharus linguatula;0114;Punta Umbría;0101;ENTERO
10804;Citharus linguatula;0116;Sanlúcar de Barrameda;0102;ENTERO
10804;Citharus linguatula;0114;Punta Umbría;0102;ENTERO
10804;Citharus linguatula;0109;Ayamonte;0101;ENTERO
10804;Citharus linguatula;0112;Huelva;0102;ENTERO
10804;Citharus linguatula;0117;Rota;0101;ENTERO
10804;Citharus linguatula;0106;Algeciras;0101;ENTERO
10804;Citharus linguatula;0118;Puerto de Santa María;0101;ENTERO
10804;Citharus linguatula;0112;Huelva;0101;ENTERO
10804;Citharus linguatula;0103;Barbate;0101;ENTERO
10804;Citharus linguatula;0104;Conil de la Frontera;0101;ENTERO
10804;Citharus linguatula;0105;Tarifa;0101;ENTERO
10804;Citharus linguatula;0116;Sanlúcar de Barrameda;0101;ENTERO
10804;Citharus linguatula;0101;Cádiz;0101;ENTERO
10804;Citharus linguatula;0110;Isla Cristina;0101;ENTERO
10275;Trisopterus minutus;1417;Gijón;1421;EVISCERADO
10275;Trisopterus minutus;1313;Pasajes;1301;ENTERO
10275;Trisopterus minutus;1318;Ondarroa;1305;ENTERO
10275;Trisopterus minutus;0922;Vigo;0901;ENTERO
10275;Trisopterus minutus;1318;Ondarroa;1303;ENTERO
10275;Trisopterus minutus;1318;Ondarroa;1304;ENTERO
10275;Trisopterus minutus;1417;Gijón;1411;ENTERO
10275;Trisopterus minutus;1318;Ondarroa;1302;ENTERO
10275;Trisopterus minutus;1318;Ondarroa;1301;ENTERO
10275;Trisopterus minutus;0907;A Coruña;0901;ENTERO
10275;Trisopterus minutus;0918;A Coruña (Camiones);0901;ENTERO
10275;Trisopterus minutus;0919;Cambados;0901;ENTERO
10275;Trisopterus minutus;0923;Ribadeo;0901;ENTERO
10275;Trisopterus minutus;0402;Santander;0402;ENTERO
10275;Trisopterus minutus;0402;Santander;0401;ENTERO
10275;Trisopterus minutus;0406;Castro Urdiales;0401;ENTERO
10275;Trisopterus minutus;0912;Muxía;0901;ENTERO
10275;Trisopterus minutus;0976;A Garda;0901;ENTERO
10275;Trisopterus minutus;0914;Muros;0901;ENTERO
10275;Trisopterus minutus;0905;Ferrol;0901;ENTERO
10275;Trisopterus minutus;0926;Cillero;0901;ENTERO
10275;Trisopterus minutus;0913;Finisterre;0901;ENTERO
10275;Trisopterus minutus;0966;Cangas;0901;ENTERO
10275;Trisopterus minutus;0925;Burela;0901;ENTERO
10275;Trisopterus minutus;0965;Bueu;0901;ENTERO
10275;Trisopterus minutus;0911;Camariñas;0901;ENTERO
10275;Trisopterus minutus;0910;Lage;0901;ENTERO
10275;Trisopterus minutus;0909;Malpica de Bergantiños;0901;ENTERO
10275;Trisopterus minutus;0942;Camelle;0901;ENTERO
10275;Trisopterus minutus;0917;Santa Eugenia de Ribeira;0901;ENTERO
10275;Trisopterus minutus;0906;Sada;0901;ENTERO
10096;Raja asterias;0101;Cádiz;0101;ENTERO
10096;Raja asterias;0117;Rota;0101;ENTERO
10096;Raja asterias;0103;Barbate;0101;ENTERO
10096;Raja asterias;0110;Isla Cristina;0101;ENTERO
10096;Raja asterias;0114;Punta Umbría;0101;ENTERO
10096;Raja asterias;0116;Sanlúcar de Barrameda;0101;ENTERO
10096;Raja asterias;0109;Ayamonte;0101;ENTERO
10096;Raja asterias;0118;Puerto de Santa María;0101;ENTERO
10097;Leucoraja circularis;0907;A Coruña;0901;ENTERO
10097;Leucoraja circularis;0922;Vigo;0901;ENTERO
10097;Leucoraja circularis;0921;Marín;0901;ENTERO
10093;Raja microocellata;0110;Isla Cristina;0101;ENTERO
10093;Raja microocellata;1423;Llanes;1401;ENTERO
10025;Prionace glauca;1320;Lequeitio;1301;ENTERO
10025;Prionace glauca;0109;Ayamonte;0101;ENTERO
10025;Prionace glauca;1318;Ondarroa;1302;ENTERO
10025;Prionace glauca;0921;Marín;0901;ENTERO
10025;Prionace glauca;9901;Desconocido Español;9901;ENTERO
10025;Prionace glauca;1315;San Sebastián;1301;ENTERO
10025;Prionace glauca;1313;Pasajes;1301;ENTERO
10025;Prionace glauca;1399;País Vasco sin asignar puerto;1301;ENTERO
10025;Prionace glauca;1322;Bermeo;1301;ENTERO
10025;Prionace glauca;1318;Ondarroa;1301;ENTERO
10025;Prionace glauca;0925;Burela;0909;ENTERO
10025;Prionace glauca;0114;Punta Umbría;0101;ENTERO
10025;Prionace glauca;0926;Cillero;0906;ENTERO
10025;Prionace glauca;1316;Guetaria;1301;ENTERO
10025;Prionace glauca;0918;A Coruña (Camiones);0902;ENTERO
10025;Prionace glauca;0907;A Coruña;0902;ENTERO
10025;Prionace glauca;0402;Santander;0402;ENTERO
10025;Prionace glauca;0402;Santander;0401;ENTERO
10025;Prionace glauca;0914;Muros;0901;ENTERO
10025;Prionace glauca;0909;Malpica de Bergantiños;0906;ENTERO
10025;Prionace glauca;0409;Santoña;0401;ENTERO
10025;Prionace glauca;0117;Rota;0101;ENTERO
10025;Prionace glauca;0918;A Coruña (Camiones);0901;ENTERO
10025;Prionace glauca;0925;Burela;0908;ENTERO
10025;Prionace glauca;0925;Burela;0907;ENTERO
10025;Prionace glauca;0925;Burela;0906;ENTERO
10025;Prionace glauca;1411;Puerto de la Vega;1404;ENTERO
10025;Prionace glauca;1411;Puerto de la Vega;1401;ENTERO
10025;Prionace glauca;0922;Vigo;0901;ENTERO
10025;Prionace glauca;1420;Luarca;1403;ENTERO
10025;Prionace glauca;0917;Santa Eugenia de Ribeira;0905;ENTERO
10025;Prionace glauca;0917;Santa Eugenia de Ribeira;0904;ENTERO
10025;Prionace glauca;0917;Santa Eugenia de Ribeira;0903;ENTERO
10025;Prionace glauca;0917;Santa Eugenia de Ribeira;0902;ENTERO
10025;Prionace glauca;0928;San Ciprián;0905;ENTERO
10025;Prionace glauca;0928;San Ciprián;0904;ENTERO
10025;Prionace glauca;0917;Santa Eugenia de Ribeira;0901;ENTERO
10025;Prionace glauca;0915;Portosín;0905;ENTERO
10025;Prionace glauca;0915;Portosín;0904;ENTERO
10025;Prionace glauca;0915;Portosín;0903;ENTERO
10025;Prionace glauca;0976;A Garda;0905;ENTERO
10025;Prionace glauca;0976;A Garda;0904;ENTERO
10025;Prionace glauca;0928;San Ciprián;0903;ENTERO
10025;Prionace glauca;0928;San Ciprián;0902;ENTERO
10025;Prionace glauca;0928;San Ciprián;0901;ENTERO
10025;Prionace glauca;0915;Portosín;0902;ENTERO
10025;Prionace glauca;0915;Portosín;0901;ENTERO
10025;Prionace glauca;0906;Sada;0905;ENTERO
10025;Prionace glauca;0906;Sada;0904;ENTERO
10025;Prionace glauca;0906;Sada;0903;ENTERO
10025;Prionace glauca;0906;Sada;0902;ENTERO
10025;Prionace glauca;0906;Sada;0901;ENTERO
10025;Prionace glauca;0976;A Garda;0903;ENTERO
10025;Prionace glauca;0976;A Garda;0902;ENTERO
10025;Prionace glauca;0976;A Garda;0901;ENTERO
10025;Prionace glauca;0926;Cillero;0905;ENTERO
10025;Prionace glauca;0926;Cillero;0904;ENTERO
10025;Prionace glauca;0926;Cillero;0903;ENTERO
10025;Prionace glauca;0926;Cillero;0902;ENTERO
10025;Prionace glauca;0926;Cillero;0901;ENTERO
10025;Prionace glauca;0904;Cedeira;0905;ENTERO
10025;Prionace glauca;0904;Cedeira;0904;ENTERO
10025;Prionace glauca;0904;Cedeira;0903;ENTERO
10025;Prionace glauca;0925;Burela;0905;ENTERO
10025;Prionace glauca;0925;Burela;0904;ENTERO
10025;Prionace glauca;0925;Burela;0903;ENTERO
10025;Prionace glauca;0913;Finisterre;0905;ENTERO
10025;Prionace glauca;0913;Finisterre;0904;ENTERO
10025;Prionace glauca;0913;Finisterre;0903;ENTERO
10025;Prionace glauca;0903;Cariño;0903;ENTERO
10025;Prionace glauca;0903;Cariño;0902;ENTERO
10025;Prionace glauca;0925;Burela;0902;ENTERO
10025;Prionace glauca;0925;Burela;0901;ENTERO
10025;Prionace glauca;0913;Finisterre;0902;ENTERO
10025;Prionace glauca;0913;Finisterre;0901;ENTERO
10025;Prionace glauca;0904;Cedeira;0902;ENTERO
10025;Prionace glauca;0904;Cedeira;0901;ENTERO
10025;Prionace glauca;0903;Cariño;0905;ENTERO
10025;Prionace glauca;0903;Cariño;0904;ENTERO
10025;Prionace glauca;0924;Foz;0905;ENTERO
10025;Prionace glauca;0924;Foz;0904;ENTERO
10025;Prionace glauca;0924;Foz;0903;ENTERO
10025;Prionace glauca;0912;Muxía;0905;ENTERO
10025;Prionace glauca;0912;Muxía;0904;ENTERO
10025;Prionace glauca;0912;Muxía;0903;ENTERO
10025;Prionace glauca;0903;Cariño;0901;ENTERO
10025;Prionace glauca;0924;Foz;0902;ENTERO
10025;Prionace glauca;0924;Foz;0901;ENTERO
10025;Prionace glauca;0923;Ribadeo;0905;ENTERO
10025;Prionace glauca;0923;Ribadeo;0904;ENTERO
10025;Prionace glauca;0912;Muxía;0902;ENTERO
10025;Prionace glauca;0912;Muxía;0901;ENTERO
10025;Prionace glauca;0923;Ribadeo;0903;ENTERO
10025;Prionace glauca;0923;Ribadeo;0902;ENTERO
10025;Prionace glauca;0923;Ribadeo;0901;ENTERO
10025;Prionace glauca;0911;Camariñas;0905;ENTERO
10025;Prionace glauca;0911;Camariñas;0904;ENTERO
10025;Prionace glauca;0911;Camariñas;0903;ENTERO
10025;Prionace glauca;0911;Camariñas;0902;ENTERO
10025;Prionace glauca;0911;Camariñas;0901;ENTERO
10025;Prionace glauca;0910;Lage;0905;ENTERO
10025;Prionace glauca;0910;Lage;0904;ENTERO
10025;Prionace glauca;0910;Lage;0903;ENTERO
10025;Prionace glauca;0947;Porto do Son;0905;ENTERO
10025;Prionace glauca;0947;Porto do Son;0904;ENTERO
10025;Prionace glauca;0947;Porto do Son;0903;ENTERO
10025;Prionace glauca;0910;Lage;0902;ENTERO
10025;Prionace glauca;0910;Lage;0901;ENTERO
10025;Prionace glauca;0405;San Vicente de la Barquera;0402;ENTERO
10025;Prionace glauca;0947;Porto do Son;0902;ENTERO
10025;Prionace glauca;0947;Porto do Son;0901;ENTERO
10025;Prionace glauca;0909;Malpica de Bergantiños;0902;ENTERO
10025;Prionace glauca;0909;Malpica de Bergantiños;0901;ENTERO
10025;Prionace glauca;0942;Camelle;0905;ENTERO
10025;Prionace glauca;0942;Camelle;0904;ENTERO
10025;Prionace glauca;0942;Camelle;0903;ENTERO
10025;Prionace glauca;0909;Malpica de Bergantiños;0905;ENTERO
10025;Prionace glauca;0909;Malpica de Bergantiños;0904;ENTERO
10025;Prionace glauca;0909;Malpica de Bergantiños;0903;ENTERO
10025;Prionace glauca;0942;Camelle;0902;ENTERO
10025;Prionace glauca;0942;Camelle;0901;ENTERO
10025;Prionace glauca;1425;Lastres;1401;ENTERO
10025;Prionace glauca;1419;Cudillero;1401;ENTERO
10025;Prionace glauca;1417;Gijón;1401;ENTERO
10025;Prionace glauca;0405;San Vicente de la Barquera;0401;ENTERO
10025;Prionace glauca;0907;A Coruña;0901;ENTERO
10025;Prionace glauca;0112;Huelva;0102;ENTERO
10025;Prionace glauca;0118;Puerto de Santa María;0101;ENTERO
10025;Prionace glauca;0112;Huelva;0101;ENTERO
10025;Prionace glauca;0101;Cádiz;0101;ENTERO
10025;Prionace glauca;0106;Algeciras;0101;ENTERO
10025;Prionace glauca;1420;Luarca;1402;ENTERO
10025;Prionace glauca;1419;Cudillero;1403;ENTERO
10025;Prionace glauca;1418;Avilés;1402;ENTERO
10025;Prionace glauca;1420;Luarca;1401;ENTERO
10025;Prionace glauca;1419;Cudillero;1402;ENTERO
10025;Prionace glauca;1418;Avilés;1401;ENTERO
10025;Prionace glauca;1425;Lastres;1402;ENTERO
10025;Prionace glauca;0101;Cádiz;0102;ENTERO
10025;Prionace glauca;0103;Barbate;0101;ENTERO
10025;Prionace glauca;0104;Conil de la Frontera;0101;ENTERO
10025;Prionace glauca;0105;Tarifa;0101;ENTERO
10025;Prionace glauca;0116;Sanlúcar de Barrameda;0101;ENTERO
10025;Prionace glauca;0110;Isla Cristina;0101;ENTERO
10471;Umbrina canariensis;1317;Motrico;1301;ENTERO
10471;Umbrina canariensis;1322;Bermeo;1301;ENTERO
10471;Umbrina canariensis;1417;Gijón;1401;ENTERO
10471;Umbrina canariensis;1418;Avilés;1401;ENTERO
10471;Umbrina canariensis;1324;Arminza;1301;ENTERO
10471;Umbrina canariensis;1320;Lequeitio;1301;ENTERO
10471;Umbrina canariensis;1313;Pasajes;1301;ENTERO
10471;Umbrina canariensis;0402;Santander;0411;ENTERO
10471;Umbrina canariensis;0402;Santander;0401;ENTERO
10471;Umbrina canariensis;1318;Ondarroa;1301;ENTERO
10471;Umbrina canariensis;0104;Conil de la Frontera;0101;ENTERO
10471;Umbrina canariensis;0101;Cádiz;0101;ENTERO
10471;Umbrina canariensis;1318;Ondarroa;1302;ENTERO
10471;Umbrina canariensis;0112;Huelva;0101;ENTERO
10471;Umbrina canariensis;0109;Ayamonte;0101;ENTERO
10471;Umbrina canariensis;0110;Isla Cristina;0101;ENTERO
10471;Umbrina canariensis;0114;Punta Umbría;0101;ENTERO
10471;Umbrina canariensis;0116;Sanlúcar de Barrameda;0101;ENTERO
10471;Umbrina canariensis;0117;Rota;0101;ENTERO
10471;Umbrina canariensis;0120;Chipiona;0101;ENTERO
10471;Umbrina canariensis;0118;Puerto de Santa María;0101;ENTERO
10471;Umbrina canariensis;0103;Barbate;0101;ENTERO
10471;Umbrina canariensis;0105;Tarifa;0101;ENTERO
10538;Spicara smaris;0101;Cádiz;0101;ENTERO
10538;Spicara smaris;0101;Cádiz;0102;ENTERO
10538;Spicara smaris;0109;Ayamonte;0102;ENTERO
10538;Spicara smaris;0109;Ayamonte;0103;ENTERO
10538;Spicara smaris;0109;Ayamonte;0101;ENTERO
10538;Spicara smaris;0116;Sanlúcar de Barrameda;0101;ENTERO
10520;Pagrus auriga;0103;Barbate;0112;ENTERO
10520;Pagrus auriga;0103;Barbate;0111;ENTERO
10520;Pagrus auriga;0109;Ayamonte;0112;ENTERO
10520;Pagrus auriga;0109;Ayamonte;0111;ENTERO
10520;Pagrus auriga;0106;Algeciras;0101;ENTERO
10520;Pagrus auriga;0109;Ayamonte;0101;ENTERO
10520;Pagrus auriga;0120;Chipiona;0101;ENTERO
10520;Pagrus auriga;0117;Rota;0101;ENTERO
10520;Pagrus auriga;0114;Punta Umbría;0101;ENTERO
10520;Pagrus auriga;0101;Cádiz;0101;ENTERO
10520;Pagrus auriga;0118;Puerto de Santa María;0101;ENTERO
10520;Pagrus auriga;0112;Huelva;0101;ENTERO
10520;Pagrus auriga;0103;Barbate;0101;ENTERO
10520;Pagrus auriga;0104;Conil de la Frontera;0101;ENTERO
10520;Pagrus auriga;0105;Tarifa;0101;ENTERO
10520;Pagrus auriga;0116;Sanlúcar de Barrameda;0101;ENTERO
10520;Pagrus auriga;0110;Isla Cristina;0101;ENTERO
10501;Dentex canariensis;0110;Isla Cristina;0112;ENTERO
10501;Dentex canariensis;0110;Isla Cristina;0111;ENTERO
10501;Dentex canariensis;0120;Chipiona;0101;ENTERO
10501;Dentex canariensis;0114;Punta Umbría;0101;ENTERO
10501;Dentex canariensis;0109;Ayamonte;0101;ENTERO
10501;Dentex canariensis;0117;Rota;0101;ENTERO
10501;Dentex canariensis;0118;Puerto de Santa María;0101;ENTERO
10501;Dentex canariensis;0112;Huelva;0101;ENTERO
10501;Dentex canariensis;0103;Barbate;0101;ENTERO
10501;Dentex canariensis;0104;Conil de la Frontera;0101;ENTERO
10501;Dentex canariensis;0105;Tarifa;0101;ENTERO
10501;Dentex canariensis;0116;Sanlúcar de Barrameda;0101;ENTERO
10501;Dentex canariensis;0110;Isla Cristina;0101;ENTERO
10501;Dentex canariensis;0101;Cádiz;0101;ENTERO
10455;Plectorhinchus mediterraneus;0109;Ayamonte;0101;ENTERO
10455;Plectorhinchus mediterraneus;0120;Chipiona;0102;ENTERO
10455;Plectorhinchus mediterraneus;0117;Rota;0101;ENTERO
10455;Plectorhinchus mediterraneus;0110;Isla Cristina;0102;ENTERO
10455;Plectorhinchus mediterraneus;0112;Huelva;0102;ENTERO
10455;Plectorhinchus mediterraneus;0120;Chipiona;0101;ENTERO
10455;Plectorhinchus mediterraneus;0114;Punta Umbría;0102;ENTERO
10455;Plectorhinchus mediterraneus;0114;Punta Umbría;0101;ENTERO
10455;Plectorhinchus mediterraneus;0106;Algeciras;0102;ENTERO
10455;Plectorhinchus mediterraneus;0106;Algeciras;0101;ENTERO
